ad_budget,impressions,ctr,clicks,cpc,time_on_site,user_engagement_score,device_score,clusters,agg_clusters,db_clusters,ms_clusters
37877.90675582725,405968,0.0411231035690231,14832,2.1301194591239696,352.22074103480224,92.76935854479385,3,0,1,2,0
34049.872645433046,339050,0.0445013483034257,12791,2.2406675235984967,413.2399747425853,94.30641405420188,4,0,1,2,0
28502.025743472925,191737,0.0321757979188655,6965,4.649267587451569,99.57646749201352,42.296170533831614,7,1,3,3,2
42036.76609741156,605859,0.0394580939406565,24835,1.7400419069984865,169.17181930881003,33.86074812990987,7,3,0,1,1
39752.99161483782,331763,0.0447824861497811,13577,2.4284838380043814,397.6537822928616,75.89389930576583,3,0,1,2,0
6787.613168416347,29223,0.016360128249513,467,15.294259147230916,468.4004133258546,23.72076859906608,2,2,2,0,3
42500.4595506611,468030,0.0460193330437058,19511,1.7689305642547808,363.3662583038262,65.57861048003247,3,0,0,2,0
25992.72706794301,280277,0.026394962626101,8199,3.7666681774939503,161.59224896109802,31.560662257856244,8,1,1,3,2
8440.59823226028,25325,0.0245727107394739,586,15.506766821771697,491.5755778338737,25.14428845231486,2,2,2,0,3
36756.32546268426,529566,0.0431372598420759,23843,1.525467968104523,54.71791771075368,15.090318030254837,8,3,0,1,1
42195.22149135791,723053,0.0387209131239817,28377,1.5820114667551803,66.51436599457779,26.815142483347586,8,3,0,1,1
40046.56922494812,374159,0.0419363230218122,13630,2.1824920379225943,361.1052688811504,78.79908868980621,3,0,1,2,0
38399.52428851019,406329,0.043284042835827,15778,1.9338369923721503,385.24885124904927,75.06564440827619,4,0,1,2,0
9886.822469979506,51877,0.0178511415444882,850,12.60565639097498,427.0477435373598,27.03793535018476,3,2,2,0,3
39103.92101179216,438206,0.0387982543482856,15597,2.218095292077869,384.91094063134784,63.99904503168232,4,0,1,2,0
10538.131248282076,33943,0.0138318199799221,438,25.186476348606394,408.5623684858597,38.39231576820518,3,2,2,0,3
12755.771355285096,44049,0.0179386842075954,751,18.380487450677357,473.7302897933612,35.98234309038975,2,2,2,0,3
8083.133081905488,51292,0.0195093226959226,932,9.826886639910946,391.46791635208,27.140377171551112,3,2,2,0,3
13154.504508886585,74072,0.0189047933945011,1323,11.765766040646737,487.6330440773591,32.8355454737231,3,2,2,0,3
24821.592126842217,179694,0.0276430055820802,5366,5.241602229862974,200.85196768523687,43.92448221980232,5,1,3,3,2
29588.23099599868,216830,0.0285257442175773,6993,4.823208016502083,168.83140635160174,53.4563100455878,5,1,3,3,2
39214.41364722882,632385,0.0393023210896092,26814,1.4723372293977497,74.91808035640022,16.690251017619378,6,3,0,1,1
34480.86086415511,451562,0.0466120595003583,18411,1.4603169941187468,400.1756252343916,78.95334943747127,3,0,1,2,0
37999.95680994783,450174,0.0420339851595347,19447,2.0246353224586646,96.71761396033288,32.13355733568623,8,3,1,1,1
39039.57551106333,685202,0.0413521310790215,29233,1.3531667112861754,94.81247501894204,24.90535138545935,7,3,0,1,1
38305.373398840136,537081,0.0390192388612743,21873,1.6994489989337307,38.41066111211798,24.34880047332974,7,3,0,1,1
35959.269534696075,661208,0.0395864741485606,27054,1.4498750500991773,116.81084904689332,31.594408253181957,8,3,0,1,1
34566.21091372676,393892,0.0406162404489732,14175,1.8813788334421329,385.7463173582504,84.77529127342748,3,0,1,2,0
22279.501062733136,211715,0.0252264077488557,6251,3.6970010340468256,214.11123512329164,41.00394805841469,5,1,3,3,2
36971.70178816519,403777,0.0402849673521707,16622,2.2886237024031666,71.1597901896863,33.71709773410681,7,3,1,1,1
37366.56115483083,426815,0.0445460199950741,16644,1.830564836939256,342.62072312567415,67.60771987950552,2,0,1,2,0
42360.9966212958,522071,0.0421598313843048,19897,1.7069320145479776,371.47976673443753,84.1075744469801,3,0,0,2,0
7580.013338928277,23828,0.0186587637042194,405,20.83921859463377,497.6134230253286,24.288270921888813,2,2,2,0,3
24506.518047366822,175355,0.0245931081557423,4700,6.135024746614868,86.73265890455698,47.12714517331315,5,1,3,3,2
29966.74994696076,319473,0.0274237261554973,9894,3.556824296569493,188.27288725640977,40.34264058152678,4,1,1,3,2
13944.06238422563,62114,0.0198691311094067,1167,14.141750840377169,383.9147723949102,21.402205676115887,1,2,2,0,3
11893.285058843729,64177,0.0184160833424675,1122,10.379257943837684,421.7993594386479,36.77917142806656,2,2,2,0,3
29671.74384624839,261690,0.0292107193923494,8598,3.5980696099383445,141.41448220255717,41.80274483949534,7,1,3,3,2
37478.01272525988,572733,0.0411269183586545,24513,1.5456920189793275,94.06979658284052,21.2907359180548,6,3,0,1,1
39073.969842277664,620545,0.0409701903325353,26052,1.433381024658074,69.80355676319276,31.20982687468345,8,3,0,1,1
8751.39943848323,41061,0.0185947129399401,733,12.42036632729158,503.6068800322161,40.18961162705742,2,2,2,0,3
34437.405368722524,505082,0.03467446294935,18135,1.7704555105575646,180.42124067492327,18.557229161491907,6,3,0,1,1
44017.871230219054,663064,0.0434143197130457,29067,1.4052795853391349,132.76841920213775,28.67435581108215,7,3,0,1,1
34512.50919023592,390161,0.0400535064672692,13673,2.1567376650165646,398.3826840831014,75.53280001247349,4,0,1,2,0
4029.9187408394178,15489,0.0195564842398644,296,14.078095607708066,458.4062785088141,37.25961466849446,2,2,2,0,3
10493.3580490703,32038,0.0191435215877094,578,19.17193349901867,424.6606207314817,25.747610928539437,2,2,2,0,3
32701.702433236216,255596,0.025127682283727,7219,5.295573115471077,134.2561861740689,47.14379013827988,6,1,3,3,2
8948.969062668893,47166,0.0250264743826033,1110,8.871185966475357,531.6065328083159,39.17304194415572,3,2,2,0,3
24752.635442500577,228460,0.022406668095596,5492,5.453409729893272,137.00774941002123,40.05570765756079,5,1,3,3,2
37095.43947790988,497677,0.0458760720908395,23706,1.5304931294951325,107.01429324829392,35.671202691664135,8,3,0,1,1
12364.867583073954,40384,0.0224505353907645,824,16.082259191700405,422.28509893131553,48.73038994836922,3,2,2,0,3
12496.95988643035,44324,0.0209007378995341,895,14.68800821911071,522.0744089030455,29.19592515728179,2,2,2,0,3
36820.72733172121,440809,0.0415206584686472,16195,1.9612201256001205,393.4091600755697,86.68126042091231,2,0,1,2,0
25153.003360633207,177061,0.0253030745176286,5047,5.94991025513546,166.7700321988001,35.73598931561494,7,1,3,3,2
30790.26789761972,269672,0.0307286923349106,9279,3.6384415960634033,180.76725543323653,31.949906896405828,6,1,3,3,2
42775.82077714933,506015,0.0397518806179915,18506,2.0096789216229745,352.1212703877211,79.71782650077883,3,0,0,2,0
25700.548859580253,250173,0.0256081867631615,7032,4.515324316649384,151.2518015749104,46.35473780933319,6,1,3,3,2
5706.654342739405,14565,0.022448425956647,297,19.467740031539712,401.4218186135316,22.40654728310025,2,2,2,0,3
8526.423296117682,25472,0.0189207303074383,467,20.13351539876148,498.2049646048425,26.17432395225141,2,2,2,0,3
14043.930613832796,52175,0.019915044982164,992,14.401442552219413,448.273489131522,22.9773531793398,3,2,2,0,3
39065.72299902417,601094,0.0355128465395471,22824,1.740984613006047,181.8389702724319,28.180204904899824,7,3,0,1,1
31553.500079741847,227509,0.0268963008703478,6790,5.202142152132446,187.87946733031265,50.66174031649648,6,1,3,3,2
39817.77568229194,567840,0.0396792734474573,23483,1.7390052876397564,145.04493078761894,25.412463229981046,7,3,0,1,1
10455.15364773886,22134,0.0188314781727081,392,26.17510298699984,521.8000477771941,35.25076893924134,3,2,2,0,3
42125.27806592936,634502,0.0398005042024715,25351,1.6807526580174066,117.2397044618256,30.6362149400922,8,3,0,1,1
24896.073625582587,230325,0.0286826538848251,7690,3.389749297255431,179.74079127519664,41.86908034339941,6,1,3,3,2
24141.40149659594,129903,0.024748562705006,3559,7.64032222214356,204.412279057346,45.75208918069679,5,1,3,3,2
24948.19778138579,209949,0.0255633582405555,5922,5.257955669693068,196.8312886079217,43.15451077230706,6,1,3,3,2
37865.757472003446,439356,0.0367340464898845,17018,2.27569340330509,162.13294268873315,29.400317290301263,7,3,1,1,1
39296.04384370975,486990,0.0430922851519147,18592,1.6596040797813298,367.18388684564593,64.50546522678866,3,0,0,2,0
30652.524490048887,247683,0.0275319815043106,7723,4.807317390856478,202.51334029335305,47.02074940618356,6,1,3,3,2
36181.057730749104,480600,0.0441295181994803,19806,1.6639886986364731,311.3273266723997,73.8707464028939,3,0,0,2,0
10778.982705473463,54297,0.0252797258570432,1298,9.229687207840366,433.5551152052763,38.18224588979496,3,2,2,0,3
7240.620432433225,46728,0.0189222854906202,820,9.195612480060506,468.4104027641087,28.406306443832545,1,2,2,0,3
25357.910868321604,241033,0.0246706878489355,6752,4.224309847085271,185.71559964758555,26.63010833451657,6,1,3,3,2
12022.67312342833,17742,0.0191208407831067,325,42.47969555337296,518.0798874064003,20.480638358251436,2,2,2,-1,4
26461.21494513437,289149,0.0250525170893439,8055,3.663528903061543,97.91712570878738,43.90742509608057,5,1,1,3,2
41376.58502749224,727121,0.0392624313282928,29096,1.384163631408119,92.80915939287644,7.767439331272252,7,3,0,1,1
37725.58381822092,502902,0.0405196436468327,20581,1.8143351659566564,125.12059254592316,22.1981614174929,7,3,0,1,1
30774.685044748418,285778,0.0419770881059066,10791,2.3371873874620017,386.3486400545818,82.26488380965633,3,0,1,2,0
7650.150686291986,35821,0.0203543439818719,734,12.506941398568795,462.3977821883282,34.44170258928244,2,2,2,0,3
31217.867621652447,328415,0.0283313092586516,10537,3.4373954850772246,179.70709704032828,36.9039805195892,5,1,1,3,2
39436.79495090952,667264,0.0393474283193353,27910,1.4331469314896017,125.68447435175698,16.33708779422728,6,3,0,1,1
39196.186476428426,573355,0.0420664080662903,24533,1.5091106162266412,158.10167211842972,43.393746513504574,7,3,0,1,1
37094.46732831182,480049,0.0390545753646679,18823,1.929714526629698,126.43702106234554,33.55686724792226,8,3,0,1,1
25461.277106778973,261859,0.0270930766082009,7851,3.520758156717176,208.35142433905597,33.0692075905982,4,1,3,3,2
40409.7975323969,686317,0.0407677173377591,29014,1.4725236307864422,73.14935664088748,30.580648681959715,7,3,0,1,1
8511.553081248469,29919,0.019508557321763,572,14.013252863401988,440.32783207548414,36.061321961645184,2,2,2,0,3
7420.822940387956,21208,0.0190890881280744,364,22.337963667559755,419.4997885191416,37.280107782496245,2,2,2,0,3
30173.875652927985,226934,0.0259007995457608,6559,5.167570103834781,157.46790454043716,37.95885102627231,6,1,3,3,2
3947.118782436893,14962,0.0220389498917581,327,13.168413943884092,459.7312153422446,30.36330692134339,2,2,2,0,3
41294.245086513016,615238,0.0427036344961117,26380,1.646576634520521,102.77488385883576,30.35091671466349,7,3,0,1,1
29228.56845485508,267352,0.0231136668621366,6896,5.1211557395632585,214.54796239226792,39.20899113232732,6,1,3,3,2
39822.65052802495,536526,0.0433245834620908,23831,1.6680007460565855,166.22054014511983,25.50649008777672,6,3,0,1,1
38501.50665852093,589767,0.0440522914994154,26899,1.4242319267496364,162.95293145037684,20.034207618410463,6,3,0,1,1
32176.516330543123,225912,0.0234225837713896,5994,5.967041517908093,116.57046299326024,58.84887647563046,6,1,3,3,2
38454.5876871122,437927,0.0425442112219875,16685,1.9846390428861287,366.6656489251656,75.02405181967706,3,0,1,2,0
30473.80521241544,147651,0.0260962143283098,4249,7.991184218713224,45.38985876967951,44.13891631103203,6,1,3,3,2
47423.20883698052,669334,0.0393923821029627,27563,1.674448683949148,100.53961011207048,22.206140154826365,7,3,0,1,1
39334.17077036737,623409,0.0367713288257632,22923,1.6617431947911503,127.51422778837892,28.74169764116911,8,3,0,1,1
30604.16308688201,259658,0.028462951629329,8433,3.6724305685990974,95.49696423802058,39.478620186102894,6,1,3,3,2
22635.56169194968,210991,0.0256100708970635,5971,4.21220477580987,206.15005830445892,39.58976407436919,5,1,3,3,2
37765.0969955326,370502,0.0402849143093258,13529,2.4439751893025696,398.30321058170455,75.63927990045337,2,0,1,2,0
7547.819781997773,31724,0.0205935808690158,620,12.882921815750771,421.7960452188396,29.85185431044444,3,2,2,0,3
41882.77922580721,626643,0.0375403590701672,23585,1.797652142796331,98.60757619827368,40.12111774279805,7,3,0,1,1
36591.30036681447,506849,0.0450952900389533,23104,1.5598798371321136,131.40004172448772,29.99845450781895,8,3,0,1,1
39208.53541376992,525632,0.0375551283791986,20760,2.0162798831932447,34.11299540795912,22.633763377927085,7,3,0,1,1
41848.82399206503,586409,0.0399614390291311,23832,1.6844807408005793,140.4925741385748,21.307032316088453,7,3,0,1,1
39604.53286298095,592279,0.0420478889289546,25204,1.5154877249373249,65.69878829356016,33.07440026353883,7,3,0,1,1
34845.18468795465,343185,0.0409080800794784,11505,2.4135401317397096,340.63440360736183,65.94677117295097,3,0,1,2,0
41157.27456091092,571994,0.0401136660049401,24739,1.6568123618654056,182.6534596579927,22.457474813875503,7,3,0,1,1
8151.713846950206,43813,0.0204840972279945,867,10.425594271260929,483.6423118125517,37.79377119200076,3,2,2,0,3
39151.23549041782,511571,0.0411431626295492,21819,1.830197433693136,99.60621268724448,13.637925925549276,7,3,0,1,1
29268.657379390454,326040,0.026063405821358,9728,3.3137989790501385,191.50836438047529,41.97336665200568,6,1,1,3,2
38150.61203845179,639210,0.0385392035258047,26093,1.4440267287062958,48.69489350589544,39.72161040641193,8,3,0,1,1
11202.768096606644,77335,0.0182965633154619,1354,9.172267929645862,473.42179899610727,31.317902822918864,2,2,2,0,3
39487.190103024535,612590,0.0419425113240281,25480,1.4052981729983736,149.81254759824668,29.290098901950223,7,3,0,1,1
39896.31747183666,448044,0.0430300991313641,16830,1.9189784511191883,343.90202917935187,76.89293346951315,3,0,1,2,0
25870.517476705965,217043,0.0253118136372332,6013,4.979451354479483,59.04532818679034,41.26570079491374,6,1,3,3,2
44125.35476941744,473064,0.0469592650778007,20030,2.034937376214844,324.0056324160305,73.48701283196385,2,0,0,2,0
37363.8704028909,391991,0.0428739873707933,14519,2.0416543539714582,393.0853437079941,82.51734495828926,3,0,1,2,0
25564.99001598336,154928,0.0251771847263953,4361,6.971417086839071,182.8993212892,44.97900631400999,6,1,3,3,2
28840.350542274173,245537,0.0250733276978295,6988,4.446105668123701,124.30233183341768,44.78905553516944,7,1,3,3,2
25723.166642131597,220320,0.0224452600235738,5661,5.5550745046922,164.69067824371166,52.94344615608901,6,1,3,3,2
25296.37335345121,226003,0.0271335822506008,7003,3.9852648582033017,113.8664067207816,42.585047142361375,6,1,3,3,2
12486.703685576336,66819,0.0227965511114863,1384,9.770314753528156,481.3523339361086,23.59568427139348,3,2,2,0,3
40107.91495769783,438653,0.0442029947568934,16616,2.09404494846708,393.10791905298777,84.10054496967028,2,0,1,2,0
30164.126386860065,149724,0.025598658806396,4355,8.66327091162362,218.59892496643675,37.09149064585448,6,1,3,3,2
37341.563751810245,406865,0.0423438829194517,15130,2.062751957888354,408.9591685744171,79.49699410297345,4,0,1,2,0
8839.627966760141,11565,0.0254856872182111,271,36.25005493864288,488.1402754434944,33.18634747721537,2,2,2,0,3
26734.806825733547,167291,0.0242292457502952,4512,6.930762105105165,205.011240371561,48.01792551184344,6,1,3,3,2
40611.35547154473,583066,0.0376082810616009,23040,1.7065505827898682,104.08395327199015,28.52857416276923,9,3,0,1,1
26232.277246145237,189855,0.0224269858574643,4651,6.482989628147379,171.04178930099425,33.133486523915714,5,1,3,3,2
40801.858081629565,638990,0.0413636381901292,27397,1.473582225325956,129.123158620034,26.81333874642421,7,3,0,1,1
12239.817642047828,32302,0.0135753763034067,435,30.57351656792891,520.3251369668201,32.045828642730775,2,2,2,0,3
40148.274799619816,417424,0.038505882198519,14418,2.4915591008085123,338.3179943990372,74.78789295864176,2,0,1,2,0
3364.0742947289614,15350,0.0179455482959956,258,14.011629780758444,466.9941098255147,35.99389523139937,2,2,2,0,3
37931.75812874359,473590,0.0376676998862733,18308,2.143412239366234,204.17681451274103,23.909637871451785,6,3,0,1,1
25498.123313075863,273688,0.0282659771327406,8703,3.289801786193859,150.26873822618174,36.137976021860766,5,1,3,3,2
9327.24367996138,68977,0.0171961826410839,1103,8.859476280035697,478.31574788889816,33.4609192128969,3,2,2,0,3
29948.705352908662,264882,0.0267232014045881,8025,4.384133705994523,144.88552352738682,48.863910228105766,7,1,3,3,2
31887.88715615276,257613,0.0305067053502544,8959,3.912672326396227,96.97654324312504,45.07790221218519,7,1,3,3,2
27292.321566180533,309161,0.0300591087101873,10178,3.124468749854436,186.7718967068444,40.40477788632277,7,1,1,3,2
5961.748355822208,12384,0.0226669439061645,264,23.37118107638829,434.36172622890734,27.59499650989975,2,2,2,0,3
9695.815808390544,41325,0.0198078123703742,775,13.952761103125626,477.7840679862289,25.024449413669643,3,2,2,0,3
42178.34313265178,425490,0.0428512369866431,15873,2.106886161949295,495.7574669898381,65.85537661439902,2,0,1,2,0
4329.619731282659,23651,0.0178608357011818,427,11.2811150007477,481.4185646115188,23.490291622710103,3,2,2,0,3
40545.07562907039,412748,0.0416799335030263,17634,2.2237568036046254,78.72741733678541,26.645406263305777,7,3,1,1,1
6911.812664195918,32377,0.0209766367770922,626,11.597131186437192,424.4901969548623,33.337323372732484,1,2,2,0,3
39006.948415811225,391288,0.0448728492555551,15530,2.39107758693018,395.29194232156726,79.55668979409903,2,0,1,2,0
30349.648191325097,166923,0.0285911945677913,5385,6.555111655747083,175.50380702812237,41.47856255742785,5,1,3,3,2
8694.587845180262,35866,0.0196424069355695,683,12.584296012169249,456.4876541435999,34.860788294073394,3,2,2,0,3
39563.34693997072,476806,0.0373098065225195,18487,2.2290545537542674,96.39270145718768,32.29977251008351,6,3,0,1,1
38368.69493369057,538841,0.0415456683481485,22194,1.588469171937506,161.6469404330826,24.143581964418964,7,3,0,1,1
40793.236700513145,363442,0.0430635754711624,13842,2.7479043870777824,364.0574970878721,64.83192405215385,2,0,1,2,0
38396.058303023805,588456,0.0420593277681685,25837,1.494314106993099,131.55249962148488,18.62690405565105,7,3,0,1,1
28658.37765756491,264445,0.0283557572783901,8739,3.661881861503661,205.86487444416213,49.40664597677551,6,1,3,3,2
36051.85802357166,528658,0.0399293183344658,21787,1.725063822872022,32.97150733580111,18.410001671599844,6,3,0,1,1
33736.57933256009,295057,0.0306148981289364,9759,4.024619594788504,117.6292160444062,30.150557760736017,6,1,1,3,2
12428.088375128906,104229,0.0195701412848841,1893,6.65801341637771,520.818681793435,31.539606423807918,2,2,2,0,3
36403.728246000814,378634,0.0452378453326403,14813,2.291464915205059,375.8511646750703,69.3932665715916,3,0,1,2,0
12029.695990527956,55165,0.0221680192277321,1091,12.937845508382347,393.43576010307976,29.580607532208152,2,2,2,0,3
41736.71438605422,408197,0.0400271799670141,13847,2.389893846901713,340.5576519580911,70.61114180024228,2,0,1,2,0
42119.708115019625,452668,0.0432050969809829,17136,2.20471694723097,434.7707589566352,79.91833400129251,3,0,1,2,0
35128.6182226702,484368,0.0400597551998289,19484,1.8241846300357176,138.04967837768487,15.011639363955195,6,3,0,1,1
36062.547138187365,663187,0.0362651598547286,23813,1.7022071779762968,127.4394631602446,31.498868676932545,6,3,0,1,1
36643.636969665546,425392,0.0392287714875542,14810,2.083771608293211,520.8143304821047,66.91852364973431,2,0,1,2,0
25409.610409727466,227028,0.0316616391912601,7856,3.6863662692909616,119.63171545688336,31.08529345569745,5,1,3,3,2
43302.35110276565,575483,0.0414949031741743,24340,1.8417518327759173,125.4670816842372,30.71863474083753,6,3,0,1,1
12836.42445794222,39667,0.0213456063868755,799,16.977267940818976,535.050709570583,32.13029554795954,1,2,2,0,3
27701.54625274216,235636,0.0272876794216821,7305,4.492616161387304,149.3351016383712,41.167018859427216,5,1,3,3,2
11828.586471520346,65467,0.0188723367723542,1209,10.920221661009773,472.646631464273,45.14575914789772,2,2,2,0,3
37922.02824655297,452524,0.0427250127293408,17184,1.8950215035257592,354.6692795505619,80.14040114242889,1,0,1,2,0
33754.80591234816,450513,0.0441346399493804,20345,1.763213434547676,124.91463496217884,19.85419719399273,7,3,1,1,1
39653.01777472334,504893,0.0419616584095811,18489,1.9247675063885756,410.83205792256473,76.42965407912443,2,0,0,2,0
26153.13379442396,136402,0.0276159425122253,4314,6.98059447372347,198.9235666249962,30.797392573675168,6,1,3,3,2
7457.6715722103745,39842,0.0179149462603374,686,11.845557410005483,466.7877864104554,21.26890464704697,2,2,2,0,3
10604.256931096088,56218,0.0193929443728421,1045,10.042514679907764,452.4184797339311,36.833001621958815,2,2,2,0,3
36429.74810936109,360496,0.0417573376786195,13720,2.241687980914539,456.6103518711631,79.48755635595248,3,0,1,2,0
30006.597487298197,304379,0.0280232003786567,9786,3.7501970635683626,160.88050797582676,45.094467323835445,5,1,1,3,2
30317.23553227323,190655,0.0299668632584104,6488,5.45202875694466,155.3124633211782,42.70159353963474,6,1,3,3,2
28493.47859077341,225203,0.023644347425312,5731,5.788846258237376,232.4727961201241,43.86911549297231,6,1,3,3,2
36768.93167653635,366889,0.0442522442253625,14396,2.082353444048485,454.3043170752085,72.89397782619619,4,0,1,2,0
38393.54921845729,474118,0.0416717425867714,18028,1.9474267333158863,402.88433127796185,68.91186379755534,3,0,0,2,0
35096.53838900373,527249,0.0392587932604615,21113,1.6384610160612405,157.15316678322517,9.576768278666028,8,3,0,1,1
37639.57266132564,483325,0.0409163494567394,16906,1.940736978756642,404.90830017803125,73.19133221398475,2,0,0,2,0
9536.06033401407,43571,0.0208805146350799,827,12.685500027941968,464.0007433731616,26.74317770707338,3,2,2,0,3
9738.725904251429,47156,0.0208894399483,891,11.62830486797009,500.7084139461045,37.389462012118685,2,2,2,0,3
11541.842050343172,30294,0.0184093634782797,526,25.306891156449293,406.9828116377551,22.10383884557903,2,2,2,0,3
38910.5269791105,342057,0.0423128925950503,13152,2.397291216522485,421.1400520650403,75.88182232041127,3,0,1,2,0
10474.798475079224,37796,0.0185999547815642,662,17.518746059386913,446.7398475925611,18.53348513898077,3,2,2,0,3
39656.7275130223,496717,0.0393296160991706,17242,1.766204977862333,366.83313429787466,71.02827783207928,3,0,0,2,0
28449.388508566844,229039,0.0293568167375306,7377,4.658817103483226,169.27216766582347,25.226283125646027,6,1,3,3,2
10704.52347175024,27798,0.0200949769787293,540,19.42972424745677,400.4506416797642,13.567643826448334,2,2,2,0,3
9882.390261574848,67789,0.0161991574628493,1044,10.296498862954431,446.9544964258927,23.583230634048107,3,2,2,0,3
37274.387227739935,379283,0.0418371638033599,13928,2.160733985565695,385.8535278739327,73.07341230815277,2,0,1,2,0
11787.060903880492,62523,0.0182407208655148,1089,11.68431079356648,450.95573220218427,31.45391854864037,2,2,2,0,3
40424.51733431121,606284,0.0394015171141619,23679,1.7783813673834763,123.9270856809702,32.117587432384205,6,3,0,1,1
39804.20685023398,539187,0.0393183045179968,21524,1.7957892818629375,99.24640768126976,13.991487433689992,6,3,0,1,1
39009.26537046605,462558,0.0408370331005236,16507,2.0252193772546785,439.5936242856397,62.63583676982919,3,0,0,2,0
37749.7376593704,536786,0.0334788926329389,18403,2.144534544882845,44.09952389675056,21.59335826084952,7,3,0,1,1
6669.846025357594,23605,0.016893053230621,373,18.5676762230756,431.9136111821308,15.22783835544047,3,2,2,0,3
42352.38826687555,540712,0.0366491774220947,19996,2.151969432053963,130.29648123827667,31.071665164505983,6,3,0,1,1
41473.48442136919,541843,0.0443182553958457,20363,1.7733754759088156,366.268142872661,79.38634633135182,2,0,0,2,0
40037.46225034237,562259,0.042571331274226,24023,1.7905979230894111,152.3898356625863,29.641161958346007,7,3,0,1,1
29284.450063144155,353347,0.0287518535155388,11501,2.9941851512624567,81.48466619905244,24.87506119201475,6,1,1,3,2
13702.803745642472,31086,0.0211523420767301,614,23.909253152040893,454.83414734690496,21.280755448974247,2,2,2,0,3
41183.42619916904,619247,0.0368706332308025,23069,1.7290996003982215,192.52796283659728,41.07834848265756,8,3,0,1,1
26057.505366813537,174784,0.0271208233787378,5269,5.878764249833377,184.34161779824345,34.26032077407414,7,1,3,3,2
41786.65419933827,643742,0.0429610022389899,28618,1.4871188420313728,204.7722566277115,28.509487867130083,7,3,0,1,1
37958.64438809932,562743,0.040805534851917,23205,1.6228045522595165,92.56880180314955,25.747090458841136,6,3,0,1,1
25748.789380487902,189500,0.027178803134968,6007,4.682328424153352,145.53771516719868,27.29525461915333,5,1,3,3,2
6633.544156490917,22596,0.0209708435489175,454,16.439020941429927,527.5003487648887,34.431968655188335,2,2,2,0,3
12345.178452548327,42967,0.0221672737505357,907,14.400803463135617,456.4877736719847,16.82145278590765,2,2,2,0,3
39841.65478886548,555083,0.0368720627141401,20372,1.8164635147222343,77.92226911848982,33.99122967721655,8,3,0,1,1
29414.17457848591,308094,0.032157194472065,11621,2.970489022971713,84.53940761769003,45.25945829387052,6,1,1,3,2
38991.64449117859,367102,0.0439505241570621,14261,2.2564552052015747,299.34670247930126,72.12324057512663,2,0,1,2,0
28183.409909199014,310609,0.0298411612678105,10337,2.94669851038523,184.42759516898045,32.77625097513192,7,1,1,3,2
38329.5862421861,518289,0.04140557891835,22750,1.7602842405454635,49.21586707695902,32.63540596693072,7,3,0,1,1
39287.91286245437,658124,0.0387376440514065,26772,1.4922448189309427,150.6457484665801,33.68284975089353,7,3,0,1,1
34114.549881621424,320806,0.0429022042997766,12505,2.3166331867347787,295.461602399486,79.01543381979587,3,0,1,2,0
42251.14304996597,440818,0.0380873486457873,15844,2.3407341421904806,400.5341339278015,76.92690040671305,2,0,1,2,0
38749.28557203452,479477,0.0353026871731646,15230,2.183970261688709,385.7264107156498,72.49356265686235,3,0,0,2,0
9478.32090366576,32761,0.0210665841147327,668,15.641802628963704,487.49243794700857,27.25444834106951,2,2,2,0,3
27801.99893380461,258902,0.0321766971161066,9556,3.350970443127941,205.2889898040748,35.945528934202606,6,1,3,3,2
35677.29726506709,465830,0.0402884952322563,19663,1.7231529837244437,48.28280813972114,23.586394542594032,6,3,0,1,1
23681.00429741799,284713,0.0296731700024323,9148,2.941353169714156,132.20927637987722,39.11997655449127,6,1,1,3,2
38123.79132368733,444028,0.0392116471636059,17303,2.2766172032119587,114.22527133718378,40.11448358852349,7,3,1,1,1
9722.20157069002,59466,0.018895970126515,1014,10.349000003858022,515.5541804378923,21.154299756299416,2,2,2,0,3
26403.386055442745,214361,0.0313528464304493,7260,4.2879161940090444,211.2800656402188,51.25900730282531,6,1,3,3,2
41473.97949195953,504089,0.0380641817763402,20641,2.189303366572547,140.29382377593956,26.29323003036445,7,3,0,1,1
25055.645797984107,227358,0.0296100009333402,7520,3.962654540997302,181.20297902562316,28.593395971806657,6,1,3,3,2
36207.57461836911,481589,0.0413732424250453,21382,1.684687410528685,173.12181006158286,25.03859246080768,6,3,0,1,1
7131.131822383543,46052,0.0207987145010645,913,8.228748197266684,453.9734586698562,20.40056863277797,2,2,2,0,3
8194.466776730329,32576,0.0182817796989157,594,14.463622774633254,473.54316128694336,36.28318211465194,2,2,2,0,3
36299.301245933806,453308,0.0429528397045095,17436,1.7182098647417716,364.6982320110434,74.56969147769567,3,0,1,2,0
34330.19636230735,419195,0.0434661703950104,16013,1.802770286257767,316.983644754032,76.76614822641532,3,0,1,2,0
13901.885832673615,92939,0.0206766354191046,1861,8.77569997860929,467.204799528912,27.19007804491616,2,2,2,0,3
9081.850652442408,34100,0.020570553366708,633,15.48381357843756,471.0628851122526,30.020461508773263,2,2,2,0,3
26859.26637728392,126548,0.025309326225898,3588,8.299985264050862,180.88497716969124,41.62128615961977,6,1,3,3,2
6154.754794075476,34416,0.0261239095692375,828,8.394670669936371,516.015397677842,42.447978342770895,3,2,2,0,3
34820.051576012265,493152,0.0388114024403426,20294,1.7393493734491874,112.22052362309296,31.49296891193097,8,3,0,1,1
28012.44422895972,164932,0.0261466380243027,4856,6.585094666576026,177.61969684443903,42.17185837714512,5,1,3,3,2
25284.35100614757,195752,0.0318391468282042,6906,4.316620040935038,73.67942984245609,43.10323694651388,5,1,3,3,2
